buzz_id,movie_id,buzz_date,search_buzz_vol
778,20234045,2024-05-27,25.89373
779,20234045,2024-05-28,39.22915
780,20234045,2024-05-29,100.0
781,20249733,2024-07-24,8.81628
782,20249733,2024-07-25,9.7467
783,20249733,2024-07-26,9.64097
784,20249733,2024-07-27,11.52748
785,20249733,2024-07-28,16.72934
786,20249733,2024-07-29,15.36393
787,20249733,2024-07-30,12.90195
788,20249733,2024-07-31,16.09799
789,20249733,2024-08-01,17.41658
790,20249733,2024-08-02,21.04762
791,20249733,2024-08-03,31.05864
792,20249733,2024-08-04,36.55202
793,20249733,2024-08-05,29.17969
794,20249733,2024-08-06,36.38739
795,20249733,2024-08-07,100.0
796,20190300,2024-12-17,6.68357
797,20190300,2024-12-18,7.63207
798,20190300,2024-12-19,8.85629
799,20190300,2024-12-20,21.87051
800,20190300,2024-12-21,13.4995
801,20190300,2024-12-22,17.70155
802,20190300,2024-12-23,29.07246
803,20190300,2024-12-24,64.18881
804,20190300,2024-12-25,52.67453
805,20190300,2024-12-26,34.38844
806,20190300,2024-12-27,32.21572
807,20190300,2024-12-28,29.03937
808,20190300,2024-12-29,27.57251
809,20190300,2024-12-30,38.1383
810,20190300,2024-12-31,100.0
811,20233218,2024-10-02,27.76846
812,20233218,2024-10-03,23.49301
813,20233218,2024-10-04,25.55289
814,20233218,2024-10-05,40.96606
815,20233218,2024-10-06,22.53892
816,20233218,2024-10-07,36.39121
817,20233218,2024-10-08,64.40319
818,20233218,2024-10-09,41.78043
819,20233218,2024-10-10,34.05988
820,20233218,2024-10-11,49.0978
821,20233218,2024-10-12,26.72654
822,20233218,2024-10-13,26.50698
823,20233218,2024-10-14,49.22155
824,20233218,2024-10-15,47.94411
825,20233218,2024-10-16,100.0
826,20231415,2024-01-24,36.37099
827,20231415,2024-01-25,25.26541
828,20231415,2024-01-26,28.38195
829,20231415,2024-01-27,30.23132
830,20231415,2024-01-28,22.09284
831,20231415,2024-01-29,22.01812
832,20231415,2024-01-30,16.34235
833,20231415,2024-01-31,16.17111
834,20231415,2024-02-01,18.26021
835,20231415,2024-02-02,17.03353
836,20231415,2024-02-03,18.87356
837,20231415,2024-02-04,19.94769
838,20231415,2024-02-05,20.68246
839,20231415,2024-02-06,25.68573
840,20231415,2024-02-07,100.0
841,20233261,2024-10-23,21.16615
842,20233261,2024-10-24,16.04452
843,20233261,2024-10-25,11.97354
844,20233261,2024-10-26,20.55232
845,20233261,2024-10-27,19.6991
846,20233261,2024-10-28,18.30353
847,20233261,2024-10-29,16.55396
848,20233261,2024-10-30,14.41068
849,20233261,2024-10-31,15.2866
850,20233261,2024-11-01,17.79636
851,20233261,2024-11-02,21.21494
852,20233261,2024-11-03,40.06421
853,20233261,2024-11-04,35.5462
854,20233261,2024-11-05,45.37305
855,20233261,2024-11-06,100.0
856,20247430,2024-11-28,0.11055
857,20247430,2024-11-29,0.21868
858,20247430,2024-11-30,0.09597
859,20247430,2024-12-01,0.15793
860,20247430,2024-12-02,0.50175
861,20247430,2024-12-03,1.47246
862,20247430,2024-12-04,1.83815
863,20247430,2024-12-05,1.826
864,20247430,2024-12-06,3.14052
865,20247430,2024-12-07,1.64619
866,20247430,2024-12-08,1.00594
867,20247430,2024-12-09,4.12338
868,20247430,2024-12-10,18.80672
869,20247430,2024-12-11,41.78906
870,20247430,2024-12-12,100.0
871,20247574,2024-10-23,81.65784
872,20247574,2024-10-24,86.86067
873,20247574,2024-10-25,78.92416
874,20247574,2024-10-26,85.097
875,20247574,2024-10-27,100.0
876,20247574,2024-10-28,74.77954
877,20247574,2024-10-29,16.13756
878,20247574,2024-10-30,16.84303
879,20247574,2024-10-31,29.18871
880,20247574,2024-11-01,47.53086
881,20247574,2024-11-02,26.98412
882,20247574,2024-11-03,55.46737
883,20247574,2024-11-04,35.80246
884,20247574,2024-11-05,24.86772
885,20247574,2024-11-06,25.39682
886,20233057,2024-10-16,5.65398
887,20233057,2024-10-17,5.84418
888,20233057,2024-10-18,6.48388
889,20233057,2024-10-19,9.90944
890,20233057,2024-10-20,10.68011
891,20233057,2024-10-21,13.19613
892,20233057,2024-10-22,11.01707
893,20233057,2024-10-23,17.63718
894,20233057,2024-10-24,18.10314
895,20233057,2024-10-25,22.69687
896,20233057,2024-10-26,17.79579
897,20233057,2024-10-27,18.57502
898,20233057,2024-10-28,27.79276
899,20233057,2024-10-29,41.6161
900,20233057,2024-10-30,100.0
901,20240925,2024-08-21,9.73217
902,20240925,2024-08-22,8.9901
903,20240925,2024-08-23,8.53804
904,20240925,2024-08-24,7.95803
905,20240925,2024-08-25,8.28215
906,20240925,2024-08-26,10.64483
907,20240925,2024-08-27,11.65131
908,20240925,2024-08-28,35.62777
909,20240925,2024-08-29,19.60081
910,20240925,2024-08-30,17.57932
911,20240925,2024-08-31,17.60491
912,20240925,2024-09-01,21.98055
913,20240925,2024-09-02,9.2204
914,20240925,2024-09-03,24.00204
915,20240925,2024-09-04,100.0
916,20225184,2024-11-06,6.74194
917,20225184,2024-11-07,7.19344
918,20225184,2024-11-08,8.68109
919,20225184,2024-11-09,12.74254
920,20225184,2024-11-10,13.59304
921,20225184,2024-11-11,12.2129
922,20225184,2024-11-12,14.51176
923,20225184,2024-11-13,23.87878
924,20225184,2024-11-14,29.39274
925,20225184,2024-11-15,32.82118
926,20225184,2024-11-16,32.16874
927,20225184,2024-11-17,39.35557
928,20225184,2024-11-18,38.48771
929,20225184,2024-11-19,59.61903
930,20225184,2024-11-20,100.0
931,20235994,2024-11-20,4.71449
932,20235994,2024-11-21,4.80234
933,20235994,2024-11-22,4.39238
934,20235994,2024-11-23,3.95314
935,20235994,2024-11-24,4.28989
936,20235994,2024-11-25,9.18008
937,20235994,2024-11-26,15.13909
938,20235994,2024-11-27,29.25329
939,20235994,2024-11-28,49.04831
940,20235994,2024-11-29,44.34846
941,20235994,2024-11-30,63.4407
942,20235994,2024-12-01,100.0
943,20235994,2024-12-02,54.59736
944,20235994,2024-12-03,60.80527
945,20235994,2024-12-04,80.27818
946,20236319,2024-10-16,3.29419
947,20236319,2024-10-17,4.55944
948,20236319,2024-10-18,4.21748
949,20236319,2024-10-19,3.33979
950,20236319,2024-10-20,3.18021
951,20236319,2024-10-21,5.6651
952,20236319,2024-10-22,6.28063
953,20236319,2024-10-23,13.40476
954,20236319,2024-10-24,53.33409
955,20236319,2024-10-25,19.10406
956,20236319,2024-10-26,11.80895
957,20236319,2024-10-27,10.79448
958,20236319,2024-10-28,15.5135
959,20236319,2024-10-29,100.0
960,20236319,2024-10-30,58.81682
961,20224666,2024-07-17,9.71177
962,20224666,2024-07-18,8.54059
963,20224666,2024-07-19,8.09869
964,20224666,2024-07-20,7.96508
965,20224666,2024-07-21,6.75633
966,20224666,2024-07-22,8.59365
967,20224666,2024-07-23,11.60835
968,20224666,2024-07-24,15.61529
969,20224666,2024-07-25,12.53011
970,20224666,2024-07-26,14.72567
971,20224666,2024-07-27,22.27751
972,20224666,2024-07-28,24.71746
973,20224666,2024-07-29,22.66365
974,20224666,2024-07-30,29.76003
975,20224666,2024-07-31,100.0
976,20232949,2024-09-17,7.5513
977,20232949,2024-09-18,8.51468
978,20232949,2024-09-19,7.54419
979,20232949,2024-09-20,7.2263
980,20232949,2024-09-21,6.96526
981,20232949,2024-09-22,7.74514
982,20232949,2024-09-23,11.99278
983,20232949,2024-09-24,25.33146
984,20232949,2024-09-25,23.02736
985,20232949,2024-09-26,17.51589
986,20232949,2024-09-27,14.26909
987,20232949,2024-09-28,22.01165
988,20232949,2024-09-29,24.76545
989,20232949,2024-09-30,31.77788
990,20232949,2024-10-01,100.0
991,20226545,2024-08-14,9.13788
992,20226545,2024-08-15,10.46327
993,20226545,2024-08-16,11.2354
994,20226545,2024-08-17,9.75194
995,20226545,2024-08-18,14.5428
996,20226545,2024-08-19,13.30252
997,20226545,2024-08-20,13.69771
998,20226545,2024-08-21,24.67777
999,20226545,2024-08-22,32.16196
1000,20226545,2024-08-23,19.66804
1001,20226545,2024-08-24,23.41318
1002,20226545,2024-08-25,31.07368
1003,20226545,2024-08-26,35.99221
1004,20226545,2024-08-27,43.84727
1005,20226545,2024-08-28,100.0
1006,20203557,2024-05-01,3.6904
1007,20203557,2024-05-02,3.89803
1008,20203557,2024-05-03,3.16274
1009,20203557,2024-05-04,3.34423
1010,20203557,2024-05-05,3.82178
1011,20203557,2024-05-06,4.20517
1012,20203557,2024-05-07,6.09996
1013,20203557,2024-05-08,6.30293
1014,20203557,2024-05-09,9.63321
1015,20203557,2024-05-10,11.56988
1016,20203557,2024-05-11,14.81675
1017,20203557,2024-05-12,21.1902
1018,20203557,2024-05-13,22.78894
1019,20203557,2024-05-14,30.83416
1020,20203557,2024-05-15,100.0
1021,20242794,2024-08-14,60.122
1022,20242794,2024-08-15,36.70733
1023,20242794,2024-08-16,28.66431
1024,20242794,2024-08-17,23.14175
1025,20242794,2024-08-18,26.68967
1026,20242794,2024-08-19,29.09776
1027,20242794,2024-08-20,22.92502
1028,20242794,2024-08-21,23.74377
1029,20242794,2024-08-22,40.46395
1030,20242794,2024-08-23,64.95424
1031,20242794,2024-08-24,51.8462
1032,20242794,2024-08-25,44.47744
1033,20242794,2024-08-26,53.79675
1034,20242794,2024-08-27,56.89516
1035,20242794,2024-08-28,100.0
1036,20229365,2024-08-07,4.86363
1037,20229365,2024-08-08,6.03925
1038,20229365,2024-08-09,6.88337
1039,20229365,2024-08-10,6.64088
1040,20229365,2024-08-11,6.41987
1041,20229365,2024-08-12,8.2892
1042,20229365,2024-08-13,13.31859
1043,20229365,2024-08-14,19.86739
1044,20229365,2024-08-15,10.99344
1045,20229365,2024-08-16,12.64484
1046,20229365,2024-08-17,12.71697
1047,20229365,2024-08-18,23.67512
1048,20229365,2024-08-19,26.91652
1049,20229365,2024-08-20,40.49603
1050,20229365,2024-08-21,100.0
1051,20247074,2024-01-18,6.14327
1052,20247074,2024-01-19,5.42588
1053,20247074,2024-01-20,5.25411
1054,20247074,2024-01-21,4.39527
1055,20247074,2024-01-22,4.30433
1056,20247074,2024-01-23,4.21339
1057,20247074,2024-01-24,4.15277
1058,20247074,2024-01-25,7.41638
1059,20247074,2024-01-26,12.71092
1060,20247074,2024-01-27,9.9424
1061,20247074,2024-01-28,12.27644
1062,20247074,2024-01-29,48.8835
1063,20247074,2024-01-30,40.25462
1064,20247074,2024-01-31,68.91987
1065,20247074,2024-02-01,100.0
1066,20225969,2024-08-07,4.97858
1067,20225969,2024-08-08,5.11143
1068,20225969,2024-08-09,6.45243
1069,20225969,2024-08-10,6.77056
1070,20225969,2024-08-11,8.34152
1071,20225969,2024-08-12,7.78391
1072,20225969,2024-08-13,8.88245
1073,20225969,2024-08-14,10.04116
1074,20225969,2024-08-15,12.02914
1075,20225969,2024-08-16,12.23169
1076,20225969,2024-08-17,16.35718
1077,20225969,2024-08-18,26.30898
1078,20225969,2024-08-19,33.40184
1079,20225969,2024-08-20,44.30206
1080,20225969,2024-08-21,100.0
1081,20233038,2024-07-24,7.80642
1082,20233038,2024-07-25,8.5402
1083,20233038,2024-07-26,9.3648
1084,20233038,2024-07-27,18.15057
1085,20233038,2024-07-28,15.94559
1086,20233038,2024-07-29,10.43714
1087,20233038,2024-07-30,11.23413
1088,20233038,2024-07-31,21.26152
1089,20233038,2024-08-01,31.5105
1090,20233038,2024-08-02,19.86661
1091,20233038,2024-08-03,18.26972
1092,20233038,2024-08-04,21.95171
1093,20233038,2024-08-05,29.11444
1094,20233038,2024-08-06,40.2149
1095,20233038,2024-08-07,100.0
1096,20240479,2024-05-31,20.15348
1097,20240479,2024-06-01,38.89268
1098,20240479,2024-06-02,71.82691
1099,20240479,2024-06-03,28.1771
1100,20240479,2024-06-04,24.12712
1101,20240479,2024-06-05,35.50162
1102,20240479,2024-06-06,36.88376
1103,20240479,2024-06-07,32.29137
1104,20240479,2024-06-08,30.50343
1105,20240479,2024-06-09,30.16593
1106,20240479,2024-06-10,37.64715
1107,20240479,2024-06-11,36.44983
1108,20240479,2024-06-12,65.98095
1109,20240479,2024-06-13,88.79424
1110,20240479,2024-06-14,100.0
1111,20191143,2024-05-22,3.45312
1112,20191143,2024-05-23,7.85751
1113,20191143,2024-05-24,8.05679
1114,20191143,2024-05-25,7.42925
1115,20191143,2024-05-26,6.63591
1116,20191143,2024-05-27,16.22149
1117,20191143,2024-05-28,14.59907
1118,20191143,2024-05-29,12.97553
1119,20191143,2024-05-30,10.99969
1120,20191143,2024-05-31,20.36794
1121,20191143,2024-06-01,35.85587
1122,20191143,2024-06-02,34.76925
1123,20191143,2024-06-03,35.1475
1124,20191143,2024-06-04,40.4648
1125,20191143,2024-06-05,100.0
1126,20234675,2024-02-08,6.98283
1127,20234675,2024-02-09,6.78974
1128,20234675,2024-02-10,12.42396
1129,20234675,2024-02-11,11.94044
1130,20234675,2024-02-12,9.27262
1131,20234675,2024-02-13,11.1439
1132,20234675,2024-02-14,11.03067
1133,20234675,2024-02-15,13.04894
1134,20234675,2024-02-16,14.35882
1135,20234675,2024-02-17,14.58895
1136,20234675,2024-02-18,15.33886
1137,20234675,2024-02-19,18.5015
1138,20234675,2024-02-20,23.22844
1139,20234675,2024-02-21,36.13855
1140,20234675,2024-02-22,100.0
1141,20235253,2023-12-27,4.67598
1142,20235253,2023-12-28,5.18008
1143,20235253,2023-12-29,7.66562
1144,20235253,2023-12-30,9.19163
1145,20235253,2023-12-31,9.61837
1146,20235253,2024-01-01,15.24078
1147,20235253,2024-01-02,16.49104
1148,20235253,2024-01-03,15.35121
1149,20235253,2024-01-04,21.66738
1150,20235253,2024-01-05,24.2228
1151,20235253,2024-01-06,32.95775
1152,20235253,2024-01-07,33.53796
1153,20235253,2024-01-08,23.99757
1154,20235253,2024-01-09,29.17891
1155,20235253,2024-01-10,100.0
1156,20228797,2024-04-10,8.54976
1157,20228797,2024-04-11,8.10558
1158,20228797,2024-04-12,8.23605
1159,20228797,2024-04-13,9.19214
1160,20228797,2024-04-14,9.14047
1161,20228797,2024-04-15,12.72421
1162,20228797,2024-04-16,16.62822
1163,20228797,2024-04-17,15.55992
1164,20228797,2024-04-18,16.35067
1165,20228797,2024-04-19,16.38195
1166,20228797,2024-04-20,19.25725
1167,20228797,2024-04-21,16.83204
1168,20228797,2024-04-22,19.35542
1169,20228797,2024-04-23,28.91295
1170,20228797,2024-04-24,100.0
1171,20235353,2023-12-27,11.92874
1172,20235353,2023-12-28,12.19173
1173,20235353,2023-12-29,13.333
1174,20235353,2023-12-30,13.93837
1175,20235353,2023-12-31,9.36833
1176,20235353,2024-01-01,12.69786
1177,20235353,2024-01-02,12.80206
1178,20235353,2024-01-03,13.13452
1179,20235353,2024-01-04,15.88845
1180,20235353,2024-01-05,25.23197
1181,20235353,2024-01-06,46.26606
1182,20235353,2024-01-07,37.88021
1183,20235353,2024-01-08,29.63826
1184,20235353,2024-01-09,49.07954
1185,20235353,2024-01-10,100.0
1186,20236230,2024-03-20,11.60839
1187,20236230,2024-03-21,10.82621
1188,20236230,2024-03-22,8.7283
1189,20236230,2024-03-23,8.58844
1190,20236230,2024-03-24,9.6089
1191,20236230,2024-03-25,10.67599
1192,20236230,2024-03-26,9.8679
1193,20236230,2024-03-27,14.33307
1194,20236230,2024-03-28,18.01605
1195,20236230,2024-03-29,32.67547
1196,20236230,2024-03-30,42.37244
1197,20236230,2024-03-31,27.55244
1198,20236230,2024-04-01,36.35327
1199,20236230,2024-04-02,64.00932
1200,20236230,2024-04-03,100.0
1201,20212668,2024-01-24,11.47033
1202,20212668,2024-01-25,20.37732
1203,20212668,2024-01-26,18.5329
1204,20212668,2024-01-27,27.96184
1205,20212668,2024-01-28,16.19465
1206,20212668,2024-01-29,29.39827
1207,20212668,2024-01-30,31.66195
1208,20212668,2024-01-31,29.59383
1209,20212668,2024-02-01,23.55266
1210,20212668,2024-02-02,32.83388
1211,20212668,2024-02-03,31.17095
1212,20212668,2024-02-04,33.40227
1213,20212668,2024-02-05,30.19597
1214,20212668,2024-02-06,38.91726
1215,20212668,2024-02-07,100.0
1216,20206946,2024-01-10,6.63335
1217,20206946,2024-01-11,11.07256
1218,20206946,2024-01-12,15.37217
1219,20206946,2024-01-13,15.30087
1220,20206946,2024-01-14,11.69809
1221,20206946,2024-01-15,9.9689
1222,20206946,2024-01-16,10.14505
1223,20206946,2024-01-17,16.24874
1224,20206946,2024-01-18,15.9959
1225,20206946,2024-01-19,17.12113
1226,20206946,2024-01-20,27.72874
1227,20206946,2024-01-21,35.92831
1228,20206946,2024-01-22,29.45553
1229,20206946,2024-01-23,34.63172
1230,20206946,2024-01-24,100.0
1231,20211477,2024-01-24,4.9079
1232,20211477,2024-01-25,5.61529
1233,20211477,2024-01-26,6.41137
1234,20211477,2024-01-27,6.32049
1235,20211477,2024-01-28,7.87652
1236,20211477,2024-01-29,13.22682
1237,20211477,2024-01-30,21.04202
1238,20211477,2024-01-31,16.18996
1239,20211477,2024-02-01,20.29302
1240,20211477,2024-02-02,16.3783
1241,20211477,2024-02-03,30.74286
1242,20211477,2024-02-04,35.51608
1243,20211477,2024-02-05,31.67144
1244,20211477,2024-02-06,39.1012
1245,20211477,2024-02-07,100.0
